LATITUDE	LONGITUDE
-34.0668009	150.8453448
-33.9452321	151.0630697
-34.06079561	151.1532486
-33.8805094	151.0108718
-37.1960413	144.726638
-31.28451318	152.7439145
-37.61385724	145.0327928
-35.13872256	147.3781899
-38.21163971	144.3134158
-34.817572	138.6851281
-32.5527331	115.68226
-38.1664688	146.0430992
-34.0442786	151.1562322
-33.7223228	150.3827039
-38.041323	145.274177
-37.7767523	145.2968378
-37.6894924	144.4168596
-34.0823644	150.5069464
153.1483763	-27.4871289
-34.424875	150.8910705
-18.6464376	146.1507667
-33.8886792	151.0894119
-33.6524001	115.3277241
-36.818837	147.0707217
-20.6633766	116.7133537
-33.7263367	150.904021
-34.8924456	138.5143953
-16.5403786	145.4718933
-36.76895083	144.2914528
-32.02157	115.75823
-38.47664831	145.9608093
-27.7387538	152.7217406
-32.170166	115.863978
-34.900023	138.6711744
-33.7786653	151.1914246
-37.8598955	144.8948936
-32.7302024	151.3196159
-16.2530134	133.3701331
-28.8589273	153.0187424
-35.0705845	138.5553517
-35.07580667	138.8509454
-34.2310253	118.2207723
-34.7510475	149.7054181
-37.8381725	144.9757691
-33.6595937	151.1200866
-38.2782635	145.94298
-28.06636	153.3945
-37.691631	144.890533
-33.8896301	151.2685604
-37.867425	145.039685
-34.0197481	151.0250803
-27.9338728	153.356846
-35.1972298	149.115438
-34.8874785	150.6107196
-34.7500071	138.6772173
-33.195411	151.5576695
-33.7918013	150.9115769
-33.8232402	151.1535275
153.0044184	-27.4381674
-27.73393162	153.1652404
-38.2269313	145.1789401
-33.9600676	150.9963333
-38.043814	145.300977
-33.5983744	150.7687517
-37.8436943	144.9862394
-34.9717988	138.5442566
-28.8030545	153.3605545
-38.3507168	143.5911079
-27.49228603	153.0924252
-33.7115326	150.4943588
-27.28458779	152.9821736
-33.7476143	151.2065136
-33.8739494	150.954268
-31.91558218	152.4530603
-35.1969534	149.0169045
-37.853113	145.2757
-26.75569905	152.8469275
-27.72652149	153.2126003
-35.1436621	147.357895
-33.8561217	151.091149
-37.77567423	144.9150897
-26.8282814	153.101634
-34.6048648	138.7236621
-27.28288122	152.9648437
-37.8414604	145.0036567
-36.3498784	146.330689
-29.5841282	150.3335777
-28.2238613	153.5437555
-33.5247176	151.3511268
-35.5188641	144.9497028
-19.3032416	146.7847355
-37.8089733	145.2022687
-33.7992303	151.2729467
-29.0080979	151.9561973
-34.0053851	150.7350294
-33.3224847	151.4343281
-37.7215394	145.1289023
-29.6746381	152.9375438
-33.8988135	148.1639426
-32.6118134	149.5899754
-27.5603153	152.9202151
-34.9223748	138.5650457
-32.3418572	152.5393253
-17.1750899	145.5325233
-33.9180627	151.0253079
-33.4966942	151.3547995
-33.2708773	151.4897047
-31.6918751	115.7104073
-33.7774938	150.9961793
-27.0754023	152.9755824
-33.69847348	150.9790654
-35.0113255	138.6975472
-37.7025066	145.1420508
-31.6405866	152.6971468
-25.0475405	151.8955642
-33.35163577	151.4951234
-37.02519941	143.747822
-37.8064138	145.0945147
-38.184829	145.116559
-27.9133818	153.3793884
-34.8855783	138.4922341
-34.4861383	150.411481
-37.74990098	145.3051632
-33.6549039	150.8573016
-33.85549781	151.1115897
-35.0034338	138.5275454
-28.1466197	153.4046696
-33.7248517	150.9482081
-33.7413248	150.9123497
-32.5004581	115.9310902
-32.2665405	115.8247105
-31.77888	115.75025
-37.8446814	145.2369734
-33.8713645	151.1310973
-34.57623486	150.8408437
-37.9144262	145.1239912
-34.9888225	138.554366
-28.00148538	153.4195473
-37.8573309	145.2906915
-28.1655924	153.4064653
-33.8136904	151.1933905
-28.0670666	153.4007038
-22.00298135	148.0344411
-34.8353318	138.4838261
-27.3256001	152.9876237
-37.678212	144.555619
-27.6191027	152.7873106
-27.2206905	153.0685998
-32.0552991	115.8553646
-28.0600173	153.4412332
-37.815856	145.0356887
-33.7722623	151.2790124
-33.8643853	150.8027356
-33.7951852	151.1249748
-33.9115809	151.1767329
-37.8029218	145.2726779
-33.7345068	150.6307745
-37.666095	145.512967
-37.9794535	145.0377325
-37.75574075	145.1244944
-32.16027963	115.8603932
-38.2189839	145.051965
-33.6655093	150.8784306
-27.6784769	153.095534
-33.7256889	151.0814667
-30.6568487	152.9272506
-27.4714549	153.0862294
-34.9351248	138.5929586
-35.13249585	147.350225
-33.9055291	151.1897297
-34.5359448	150.549338
-31.782701	115.8165544
152.9590244	-27.5638973
-37.9133828	145.0469331
-28.7290728	114.6254791
-33.82126374	151.1555295
-38.1641717	145.1848081
-36.7637759	149.6997013
-33.9320834	151.2365757
-33.4027133	151.3279511
-33.941671	150.9038017
-33.8673953	151.2250278
-32.0409	115.87238
-33.7642913	151.1278007
-33.79719201	150.9739881
-34.0647351	137.5589694
-38.1792506	144.376678
-19.2719853	146.7383615
-34.4311414	150.8543169
-37.8479598	145.0005682
-34.880494	138.5460948
-25.27426111	152.8274949
-33.8589047	151.1141394
-33.3882512	151.1472545
-33.6252311	151.3175304
-35.87621002	146.242729
152.9281634	-27.4120599
-33.3593756	151.4522013
-33.95637863	151.1518257
-33.7541027	151.0352256
-33.7120983	151.1513822
-27.6271387	152.7794854
-35.238835	138.8953612
-23.8836146	151.2394649
-33.7204714	150.3098362
-32.9632023	151.7070284
-35.8161013	144.8966581
-33.9907287	114.9984384
-34.0373701	151.1305699
-33.6739452	115.2449363
-38.7785328	143.6633995
-31.9301413	152.4013493
-33.7497771	151.0205432
-34.9224704	138.5661522
-34.0005868	151.1341856
-33.9745585	151.1388793
-37.884353	145.329108
-38.2093258	144.4446903
-40.9902332	145.7252542
-33.8430729	151.1958463
-33.8809825	151.0883502
-33.4028936	115.605551
-34.0866086	150.8019205
-33.80550274	151.1022948
-33.3708603	151.4620531
-34.73990836	135.8736353
-32.40025	115.75757
-31.8696048	115.9756084
-38.3048493	146.7581918
-37.47551358	145.242112
-37.753613	144.928566
-33.7910104	151.0224224
-27.3780547	152.9904095
-34.2906813	148.355322
-27.8915475	153.3369455
-28.8580567	153.5576921
-34.636697	148.0189312
-33.9289948	151.2097143
-38.143248	145.157966
-33.7872097	151.0680252
-38.3768212	142.4943302
-33.7232642	151.0351513
-33.7188699	150.9992393
-35.5305176	143.9571811
-37.7191514	145.0020675
-33.9412482	151.086502
-37.570359	144.9126859
152.9537016	-27.5324533
-34.0337591	151.0835193
153.0191089	-27.3513876
-34.882781	138.6136847
-28.1994271	152.0323408
-37.8635091	145.065583
-25.20689803	130.9700572
-29.68501821	151.783942
-33.77986502	150.7961806
-34.02707125	150.7507642
-33.4472638	151.3858081
-33.91481936	151.2543328
-31.8499163	116.8017146
-38.3754877	144.818136
-38.1762092	144.369232
-34.7930908	138.7077156
-33.7374104	151.290207
-33.8702865	151.1667079
-24.5714716	149.9673299
-36.8942734	149.8981105
-26.24696	152.678531
-26.6334378	152.9358915
-28.17479768	153.5268929
-29.5427588	150.205819
-31.9125806	115.86244
153.0495875	-27.382179
-27.360189	153.0309211
-33.7970249	151.0667131
-27.3539494	152.9701186
-35.01803391	138.7384222
-27.0705269	153.1564616
-33.9584719	151.1496536
-34.3882286	150.8943928
-33.7506622	151.2650843
-37.988666	145.07509
-32.1464	115.86182
-33.9413535	151.2591873
-33.2940564	149.0941224
-37.89048931	145.2453861
-38.0166326	145.3137086
-37.768764	145.3139261
-33.7196226	150.3674614
-33.9661377	151.2500279
-43.0452987	147.2670565
-33.6837369	151.0899342
-37.890942	145.00041
-35.3335804	150.4739762
-34.3845867	150.8755028
-34.98125921	138.5135117
-33.9685049	151.0973584
-33.918719	151.1538811
-21.1076842	149.186739
-37.893153	145.265214
-37.732098	145.099996
-27.3963964	152.9923039
-33.8577815	151.2037867
-26.41207561	153.0624471
-35.0956289	139.3065323
-23.220999	150.7943607
-33.9008764	150.873525
-32.9738027	151.6925568
-27.563828	152.9710421
-35.4336811	149.1204979
-37.7734957	144.8798346
-32.9135024	151.6661188
-31.96120352	115.8143175
-34.02597096	151.1159118
-32.4130531	151.7580833
-23.4199931	150.6025057
-34.915641	138.4983279
-33.8272261	151.1213876
-12.6446308	141.8604582
-33.7914825	151.1794254
-32.146404	115.8622515
-32.0355458	115.7636304
-34.03387336	150.8253745
-31.896686	152.4972164
-32.05149	115.75844
-27.8817854	153.3545867
-33.740975	151.2082595
-34.0077019	151.1091979
-33.00303649	151.6142044
-33.759695	151.0637017
-32.1707835	148.5434215
-33.3927274	151.3397333
-29.87803509	152.7110451
-28.8034478	153.29248
-33.9515678	151.1983899
-42.90845277	147.3345613
-33.97942319	151.2475202
-34.9019412	138.5539563
-30.7533957	152.9420701
-32.0542	115.84886
-27.4858105	153.0823295
-33.16414159	151.566904
-33.919167	151.1480646
-33.7299395	151.0254869
-37.7476718	144.8633277
-33.7354877	151.1941537
-34.0392885	151.1330502
-33.8915231	151.2647783
-27.4050257	152.9887748
-37.80161	145.249525
-33.4039935	151.358981
-33.7305731	151.1333096
-34.9349389	138.5692229
-37.7672006	144.8943472
-38.177944	145.098105
-35.9321664	150.0691827
-33.7213588	150.9735426
-31.1118919	150.9161497
-32.96584768	151.7225303
-28.8422062	153.4428643
-34.3437692	150.4756425
-37.8127287	145.2621226
-38.2692178	145.5677157
-33.7334542	151.0799854
-27.8267563	153.3080793
-33.1494255	149.9819146
-31.9801946	141.4702236
-38.178007	145.141998
-29.4648517	153.2183988
-30.7455339	150.7259483
-33.898193	151.2431487
-33.9025949	151.2611824
-33.9327613	151.2052102
-33.7792469	151.0206046
-34.23247971	116.1535383
-37.9929629	145.0786994
-33.7608124	151.2146513
-35.3581143	149.0390633
-29.7125135	152.9371599
-33.7898844	150.9934352
-31.8697137	115.9690897
-34.2547928	150.5397793
-33.9101529	150.9021563
-34.5951085	150.8566653
-31.78079	115.74487
-33.82934433	151.2403122
-33.9698759	151.0417086
-38.240907	145.054188
-33.9010581	151.1844255
-28.6803603	153.5274523
-33.9442163	150.95228
-32.1283144	115.7738864
-33.7767276	151.285484
-34.5584843	150.8202152
-24.46919166	150.6512709
-34.0244193	151.1175295
-35.5269929	144.9860503
-32.5128907	149.6025906
153.0559096	-27.3434868
-37.9071454	145.0222318
-33.748093	151.0301035
-31.71994	115.80322
-33.4087722	149.5616118
-16.9206747	145.7768837
-31.983935	115.9114322
-25.3367617	152.7954766
-37.8779908	145.576596
-33.3451871	151.4386557
-34.03142985	151.0853996
-33.9750522	151.0839645
-35.32141238	149.1234691
-34.5404638	150.8558015
-32.12101	116.00098
-37.8340491	140.7919923
-30.3155252	149.9442475
-33.94456089	151.2041487
-33.8941117	151.0205551
-33.8782229	151.1552192
-37.90264961	145.1034005
-33.713775	151.030681
-31.5954334	152.8387726
-33.1992528	137.9959841
-32.73263221	152.0284848
-42.88530232	147.3147937
-34.0178795	150.8072996
-38.1643432	144.3726746
-33.8925825	151.1158569
-27.77584024	153.2565565
-27.64227163	153.250914
-35.8097975	145.5640874
-34.9177915	138.676761
-31.4737484	152.9155495
-32.00989	115.92366
-27.59064429	153.0990292
-27.5704703	152.8184619
-37.8934392	145.0067905
-30.1152065	153.1876165
-31.89705	115.79307
-37.7134287	144.9423806
-33.6885644	151.0983723
-27.3243502	153.0285362
-32.2686089	150.9024094
-23.5686363	148.8778433
-32.71268841	152.0652923
-34.0097005	151.0522853
-43.1167067	147.263052
-36.0534499	150.1314343
-37.6109967	145.0411363
-42.7688078	147.2674689
-37.976557	145.04727
-35.1944487	149.0265113
-34.0535204	151.0013474
-27.5125846	153.0739129
-27.6081648	152.8847677
-32.2563396	148.6154917
-33.8265784	151.1987557
-34.9687092	138.5560709
-34.5926732	150.8543522
-37.8380836	144.923592
-27.702079	153.1659485
-27.9035321	153.2766263
-28.0889844	153.4139899
-26.6357453	153.0815118
-31.93639	115.91491
-38.364025	144.761766
-31.7492979	115.7768354
-37.926698	145.038237
-33.8190073	151.2107034
-33.2621582	151.4915972
-37.7302503	144.8864305
-37.7532348	145.0612726
-35.1561234	149.1161985
-33.87423518	150.868569
-31.7918201	115.7571004
-34.7070124	149.998895
-32.4124214	115.7509472
-33.7116079	150.4514355
-33.92668237	150.9188127
-33.9059353	151.2468606
-32.733211	151.5655904
-27.8825404	153.2760176
-32.7369671	148.5793406
-23.6972899	133.8988796
-41.4526611	147.1309811
-31.9092	116.03799
-38.0828472	145.3318477
-33.7914158	151.20296
-35.0785528	148.1012414
-37.9258114	145.1242018
-33.9045185	150.8768016
-38.1956412	145.0785492
-19.2590668	146.8208735
-33.8845512	151.1719684
-33.9076115	151.0400303
-38.3429446	144.9636009
-26.6792221	153.1188453
-30.95102269	148.3916287
-27.6230409	151.6500947
-38.1245401	145.2440986
-33.7494527	150.7796348
-31.9493466	115.9523907
-34.5873236	138.7417459
-35.39514614	149.2056942
-35.0363688	138.6201845
-35.3131987	149.109173
-27.18215271	153.0266245
-26.6206308	153.0797676
-37.8849919	145.1115023
-35.16852011	138.4844451
-37.4012125	143.9197905
-35.5502263	138.621528
-38.0457309	145.9343288
-30.5714691	116.8512087
-31.9318312	115.8855796
-34.2706518	146.0350234
-28.248625	153.570141
-33.7313949	151.2817281
-37.979626	145.117846
153.0973723	-27.4796764
-33.7072459	151.2868742
-33.7931093	151.0708307
-37.93109595	145.1260959
-38.07095114	145.5013095
-34.58502816	150.8603866
-32.7513053	151.6347175
-31.71404	115.73513
-36.52116645	145.994023
-33.475144	151.427143
-27.44754014	153.0560933
-33.7196542	150.9763946
-35.2939988	149.1203434
-33.8972339	150.9688157
-34.0606057	151.1533825
-33.76567492	150.8859457
-41.4555914	147.1786571
-34.5825507	150.6156705
-37.990681	145.2319241
-38.3350794	144.9724859
-33.4127074	151.3721792
-33.9193729	151.1120929
-33.2966012	151.41313
-37.5903309	145.0982106
-33.7776931	151.2050189
-33.9241965	151.1316817
-33.8772199	151.0418831
-34.0592516	151.0790005
-34.9618862	138.6247426
-36.3863102	150.0191216
-37.0486735	149.8970439
-32.90986371	151.7552821
-33.6301847	150.8827579
-35.1176114	147.3779642
-37.691319	144.892243
-33.2819991	149.1162958
-33.2568823	151.5061782
-42.8669775	147.2884695
-33.7888327	151.0848282
-33.7950765	151.0100415
-28.82271	114.62698
-38.07247852	145.3250471
-33.7914596	151.126887
-33.7302043	151.0363545
-33.9282266	151.2107922
-37.8370741	144.9559493
-33.0191401	151.6642774
-29.6340068	152.9256859
-33.8805971	151.1081105
-33.9347461	151.1217021
-35.22373791	149.0171443
-33.9602697	150.953433
-31.6806486	115.7315776
-33.8042402	151.1186248
-37.3955655	145.0031441
-33.7721459	150.9298699
-33.81681044	151.0875072
-31.0844912	150.7846348
-34.7856957	138.4941438
-37.5824982	143.8736094
-33.8169008	151.0158971
-37.7174824	144.7790214
-28.0443072	153.4166753
-33.7114013	150.9520614
-32.6945343	151.5398624
-33.8055803	151.2077087
-28.1124706	153.4492717
-34.6104733	138.7372065
-33.7590554	151.0742648
-33.8727228	151.2171814
-37.8781155	144.7463885
-33.8744605	150.9072475
-34.02286028	151.0778924
-37.6269358	145.0674591
-33.6613219	150.9897246
-33.9105581	151.2179
-35.21866158	149.0185512
-27.48179143	152.9785103
-32.11622521	115.935791
-33.8564044	151.1615346
-34.0956811	150.8199936
-33.63358766	150.281157
-33.7092568	150.9504909
-37.8295758	144.9905246
-33.7107648	151.1391432
-27.21263497	153.112212
-33.8779733	151.2262415
-33.9211322	151.0882385
-33.8345681	150.9479649
-37.836484	145.089934
-33.67352818	150.8714932
-34.0303421	151.0684834
-37.7997139	144.9536953
-33.8286626	151.0886965
-33.8378366	150.7607784
-36.376278	146.310449
-33.7695941	151.1629902
-33.6911245	151.0968325
-37.7326112	144.9828123
-28.8234923	153.1153488
-33.5958634	151.0081473
-34.8561571	138.6384183
-34.745789	146.6026703
-37.928382	145.0829507
-35.0200682	138.601651
-34.5587534	150.3578387
-28.3371892	153.3716103
-37.8768877	145.4048411
-35.0048203	138.5382768
-35.3428778	149.0327169
-25.3025331	152.8180461
-37.8257929	145.0345517
-34.0892179	151.0039309
-33.7569979	151.2874034
-37.9080212	145.0015589
-33.8314666	151.1657915
-35.3258632	149.0361338
-34.6868049	150.1506097
-37.748757	145.018226
-33.00650958	151.6569581
-33.3872211	151.3792555
-33.6349321	151.3168751
-27.6804772	153.1417445
-33.8806672	151.0975236
-33.9535797	151.225126
-27.2209476	153.114892
-33.8947258	151.2674933
-33.9512338	150.9400707
-37.6458391	145.4948054
-27.6255805	152.7863758
-33.91468803	150.8660611
-33.7543911	151.0229109
-27.6269815	153.2274054
-35.34488717	138.6148049
-33.9831107	151.0659118
-33.9222888	151.0050752
-28.2187027	153.5336124
-33.7927909	150.9484781
-33.7774578	150.9055227
-33.79849316	151.0652427
-32.98995505	151.6502548
-33.969824	151.0340941
-27.4641712	153.0140327
-28.13452037	153.4596108
-33.8244949	148.6834273
-31.9884669	116.012571
-37.82560134	145.135812
-33.28994071	151.4716661
-32.80910406	151.454499
-37.881882	144.7541849
-33.7433381	151.3023381
-37.846328	144.885022
-35.2244328	149.1067829
-33.67875	150.5986629
-42.8906755	147.3317708
-37.9014813	145.0889948
-34.9297447	150.7562302
-33.6248898	151.3311093
-37.853386	145.257542
-12.366848	130.874907
-33.5406095	150.1904039
-33.731768	151.2116813
-28.6340325	153.4600588
-32.5462865	151.1617899
-21.4211388	149.2129507
-34.0586853	151.1234395
-33.6217533	151.3199949
-35.1653288	149.0974884
-33.4890078	151.4277056
-27.41701283	153.0077684
-32.9058305	151.7258983
-38.06525781	145.1242007
-33.4963015	151.4242794
-33.68465432	150.5938375
-34.3944274	150.8887722
-33.882836	151.1912202
-31.5413491	148.5866353
-27.4499044	153.0590677
-33.2918503	149.7214088
-28.07460354	153.4122836
-32.595012	149.5841718
-31.93108	115.84047
-28.2425675	153.5535704
-33.943186	150.8470529
-34.281884	150.5745132
-33.855351	150.9746531
-27.0388509	152.9700106
-34.9041513	150.6181643
-33.2701842	149.092033
-37.79642	144.991026
-33.9842903	151.1032947
-33.4649342	151.3885351
-35.6981831	142.7221489
-27.88606214	153.3544918
-31.91403909	115.9515322
-31.9810589	115.8936813
-37.681122	144.889969
-33.2544583	151.483587
-35.1865965	149.1010836
-35.2579678	149.1248622
-28.12422769	153.3926894
-37.9724243	145.2550161
-27.4476813	152.9560417
-34.0175361	151.0882488
-37.8158262	145.3534663
-33.80093864	151.2867647
-32.7747968	151.5999875
-41.12326682	146.8201884
-33.78295897	151.0709861
-37.9944125	145.0720426
-37.717486	144.7220285
-34.49801882	138.6797949
-37.8570267	145.0114811
-38.2317312	145.0669097
-33.73452695	151.2437429
-32.898853	151.7474868
-38.3537965	144.2912143
-33.8800758	150.9467439
-31.92063	115.85649
-32.2581701	148.6492802
-30.66141751	152.9233823
-35.3547551	149.0831484
-31.66839	115.70075
-33.1315737	148.1617945
-33.76013736	150.7595937
-28.0958409	153.426299
-27.2522217	153.0917499
-37.744768	144.7302841
-37.7308913	144.9542844
-37.567388	144.730527
-34.58415185	150.6013583
-32.94248279	151.7447625
-27.9937233	153.392471
-28.8141943	153.5854197
-34.78979996	138.6164568
-33.9204041	151.0354567
-33.673939	150.8679871
-37.814556	144.867283
-33.8997415	151.1386273
-36.0493434	146.9488625
-34.0065771	151.0805373
-35.2476014	149.1381195
-31.76112	115.81504
-28.0944363	153.388288
-33.7029234	150.9257312
-36.0432177	146.9402962
-33.82861695	151.1969759
-27.9244783	153.3148784
-29.9240325	151.7249256
-33.8076836	150.9893888
-28.11861905	153.4196962
-31.89329	115.76813
-28.0158956	153.3317045
152.8604502	-27.5674776
-37.8551588	145.2979536
-38.09661094	145.711791
-33.9449518	150.88076
-33.5327202	149.2492189
-27.5379289	153.2723762
-34.0439185	151.080383
-34.8352394	150.6078725
-21.0716107	149.1490133
-33.9431297	150.8547061
-33.7022287	151.0951546
-32.40673	115.76455
-27.6378228	153.1150825
-32.4339065	115.7560328
-41.59174428	147.1229436
-32.1564232	152.4886315
-33.77919985	151.1684137
-28.134708	153.350312
-34.7584838	138.6284567
-32.04234	115.94209
-27.53753833	153.2039242
-33.6788464	150.9549613
-37.73829	145.045469
-33.270252	151.4861937
-27.4951062	153.2370435
-27.20855853	153.0463041
153.0121402	-27.3208201
-33.7003249	151.2801874
-33.9728562	151.0863769
-33.74279	151.215226
-20.7313083	139.5058411
-27.3933446	153.0273161
-33.76332434	151.0680284
-27.5405708	152.8838241
-34.2099596	150.5789773
-33.88775495	151.0236803
-33.8163416	151.241351
-33.8314306	151.1924213
-33.6598225	151.297252
-28.07832166	153.3482181
-36.8057441	145.4220179
-33.7148948	151.139873
-16.3719815	145.3850248
-34.0118586	151.1063476
-33.92638588	151.2513906
-33.8925781	137.6230715
-27.2012979	153.1064455
-26.6339177	153.0785069
-27.2330541	152.9833988
-34.4465468	150.4539531
-27.52604114	153.2270004
-38.010452	145.321634
-32.2573697	115.8443341
-34.8167591	147.1918487
-17.0352	145.4188707
-33.8252987	150.9590511
-29.03819	152.016663
-33.7457252	151.0102985
-33.7573595	151.2164516
-28.0902481	153.4560207
-35.9985742	145.9875942
-33.9143461	151.1498646
-26.7893802	153.1077638
-27.25487334	153.0986018
-33.76559919	150.9385382
-34.0600814	151.0861009
-36.03604181	146.9262906
-33.7705908	151.2806438
-42.9237992	147.360688
-31.43308433	152.8855898
-33.6947519	151.3081696
-34.7137011	146.5349346
-33.8058721	150.6916677
-33.9380885	151.1503957
-30.7529056	121.4699074
-38.39170114	142.5010026
-34.0486028	150.8412097
-32.9196273	151.6669942
-26.6554437	153.0718564
-32.01354	115.76295
-34.016901	151.0934358
-31.4572318	152.7371219
-38.2152783	145.1374306
-38.0522475	145.3222036
-33.810148	151.1132683
-23.3592634	119.746764
-27.16986544	152.9819579
-37.82767602	144.8787186
-33.9846674	151.1111652
-34.8351179	150.5092097
-33.3531599	149.9791504
-35.9888397	146.3876517
-32.10724569	115.9411645
-35.092407	150.6066622
-33.71265702	151.1461176
-34.8887693	138.5098206
-37.828264	145.012033
-37.935401	145.179928
-32.2360171	148.623703
-33.9502458	150.8575575
-33.98088897	151.1083093
-34.7751498	138.7235877
-36.7674719	144.2905912
-33.8871666	151.1206585
-33.79510498	150.9130401
-27.6670822	153.2392949
-33.9573053	151.1529003
-37.740726	144.951191
-38.40441614	146.1670507
-33.7609812	151.1569299
-30.2792816	153.0891279
-37.767079	145.043269
-28.0499398	153.4133366
-33.796436	150.7708176
-37.84815529	145.0707045
-35.5109347	138.7173508
-37.8650065	145.36269
-12.496748	130.994058
-27.6125429	152.9014041
-27.288251	152.8256441
-30.1159873	153.1839195
-33.88017448	151.1726768
-33.60297041	150.7494356
-37.74892776	145.0541531
-33.7350681	150.9969746
-27.4724421	153.1211332
-31.8975772	115.8299682
-27.4464714	153.0163566
-33.2650158	149.0842736
-31.9319399	115.8032745
-32.06115	115.89682
-32.54576	115.69552
-33.37858405	151.4824489
-33.9082767	151.2567432
-41.5157663	146.998945
-33.8024937	151.2533305
-33.80036433	151.2378311
-35.8135181	145.5736406
-31.77569	115.79042
-33.898064	150.8789766
-33.6107467	149.1408695
-38.0631475	145.3520336
-33.7943985	150.8009913
-33.7408637	150.7399846
-31.4629775	152.8553914
-37.3429194	144.7322088
-36.9101215	149.2406534
-35.52982024	138.6782081
-32.72966191	152.1711484
-33.4346576	149.5764188
-29.4369896	147.9836811
-32.2373481	148.6376158
-33.8921814	150.9518597
-33.65991128	151.2857152
-33.9311487	151.075987
-32.06678	115.87091
-37.78270634	145.2989217
-28.81227462	153.3108499
-33.7549356	151.1078369
-27.52761204	152.8991129
-35.4063737	138.9679224
-29.6859715	152.9268314
-33.9607661	151.011785
-32.02949	115.84682
-33.92680002	151.253643
-32.53120534	151.1866093
-33.6876728	151.3003146
-33.7743456	150.6788187
-37.964202	145.0157554
-37.8237731	145.5340262
-33.6291711	151.1402724
-32.4984374	137.7307166
-35.2140787	149.0343551
-31.9670773	115.901277
-23.4318163	150.4764844
-28.0619099	153.4034751
-31.7795464	152.6311344
-33.367642	151.4871325
-33.9219393	151.0880047
-37.7524494	145.3301881
-32.9348536	151.7593815
-33.8211328	151.1400929
-36.73393969	147.1515603
-37.883132	145.339642
-33.029376	151.6079707
-33.68150907	150.9492544
-34.9561125	138.6046753
-33.7071286	150.9465352
-33.804383	151.0607057
-33.7573284	150.8795845
-30.1070613	153.1909852
-38.1136879	145.147722
-38.0566198	145.253681
-35.8158929	144.9009026
-31.72579	115.74298
-36.9005972	143.5005727
-33.296995	149.120149
-33.7960449	150.7927182
-34.0265624	151.0983636
-28.09130594	153.4069752
-28.729886	153.5191855
-28.1701005	153.5331589
-34.7450759	146.5626657
-33.95649	150.7654486
-34.8075056	138.6967068
-33.97217548	151.1383136
-33.8663132	151.1138906
-25.71862627	152.9140507
-37.0211855	145.1398773
-32.2616314	148.6140145
-27.7010551	153.0134188
-33.9854279	151.0870087
-35.1313929	139.4570737
-38.1440323	145.24918
-33.9288717	151.1060795
-33.9720308	151.0468945
-27.6197062	153.2954216
-38.0056642	145.1523037
-31.04739286	115.3969712
-33.1783965	151.5634769
-33.7798956	150.7879757
-26.5329338	153.0841915
-32.60219	115.63837
-37.71554004	144.6696838
-35.0320286	143.3354965
-35.5456009	144.9645751
-33.7984618	151.0078191
-14.4400195	132.2828173
-37.8100665	144.8791125
-37.71127	144.821359
-33.48643	151.3628381
-34.8469385	138.7066006
-33.6956266	150.8686488
-33.6723854	151.1078247
-33.8605369	150.9432018
-20.2938378	148.7836255
-33.82829894	151.1291597
-27.5825276	151.958043
-27.4999601	152.9419587
-38.0644673	145.3446593
-33.790944	150.6883259
-33.97895148	151.1035208
-31.978129	115.8894204
-34.55775242	150.3703236
-32.91174357	151.6162861
-36.8843678	149.8973941
-33.94846495	151.1611872
-33.7301955	150.9317302
-27.3844707	153.0525212
-37.953415	145.084564
153.1900932	-27.474841
-32.06902972	115.8209958
-31.96298	116.01364
-34.0666755	150.7340666
-33.7490402	151.1539672
-33.9355815	151.1350228
-33.2464587	151.4673752
-27.18733898	152.9310389
-32.2143503	152.5201853
-27.1921498	153.0122986
-33.406166	151.3524381
-32.0289365	115.8445498
-30.31107457	153.1048145
-34.86775607	147.5750562
-34.5515994	150.8435068
-33.7395631	151.2688624
-38.15468244	144.3504242
-33.92329006	151.1988565
-35.31601756	149.1009844
-33.8243192	151.1259759
-37.753549	144.909636
-27.4340071	153.0197939
-33.8959051	151.2013216
-33.7183021	150.4570083
-33.7686166	151.0390347
-23.997717	151.2134513
-29.791481	151.1022563
-38.0320789	145.1122589
-37.2158526	145.4170646
-32.40031	142.4095865
-26.31697787	151.8873848
-33.8838346	151.1367524
-31.32327932	152.7593041
-34.0867428	150.7798578
-33.9209623	151.0598792
-24.8448773	152.4743504
-31.92303	115.76854
-35.2010654	149.0141286
-34.8327698	138.6414277
-33.7843769	151.0888918
-29.4377781	147.9806128
-37.24003	144.3364404
-33.8080849	151.2568739
-26.768091	153.105117
-33.7582778	151.2650563
-33.7118433	150.9894427
-27.21621933	153.0619132
-27.9926338	153.3939336
-33.7476482	151.207378
-27.8118342	152.9517326
-32.65895587	152.1523824
-33.3934609	151.3410381
-33.9010664	151.1683982
-32.7465646	151.5927235
-33.8528864	150.9062824
-34.8311022	138.6407063
-35.0600894	138.6133732
-37.9675125	146.9859243
-32.0980761	115.9556101
-33.79622784	151.2745459
-33.89352474	150.950065
-27.6576987	153.1961305
-34.0558472	151.0011942
-31.87684	115.83405
-35.3285909	149.1304716
-32.93977866	151.7463106
-28.117366	153.470683
-34.0112541	151.0703313
-33.7623379	151.2060381
-32.98877187	151.722339
-26.5350196	151.826387
-29.7355539	151.3906784
-31.2681131	150.4605714
-35.1386972	147.3863122
-26.6523499	152.966623
-34.0496264	151.1335219
-34.0636752	151.1502572
-26.6613253	152.8705765
-30.7508131	150.7228383
-37.9429106	145.0325835
-33.8422496	151.0553314
